"time","S_c1","C_c1","I_c1","VS_c1","VC_c1","S_h1","C_h1","I_h1","VS_h1","VC_h1","D_h1","CInc_1a","CInc_1b","CInc_1c","CInc_1d","col_adm","col_discharges","admissions","discharges","inc_bsi_hosp","inc_hosp_onset","total_cases"
871,79183.895736853,850.044544677366,0.059718467569128,0,0,316.697115681717,67.482153362432,51.8207309558408,0,0,3063.75379951219,365744.844833214,5642.34567528032,5641.3198807865,6912.24484428646,900.493934392418,8716.51150988241,52029.7028491387,51044.7472243796,0.0477747954155348,3.3230592571681,3.37083405258363
872,79183.8964821989,850.043799384473,0.0597184145856175,0,0,316.697140498257,67.4821406036062,51.8207188981268,0,0,3064.87504453723,365755.537066656,5642.39345816159,5641.36765553933,6915.56790291237,901.45958457118,8726.75223016114,52089.1776651131,51103.0481627683,0.0477747528293548,3.32305862590874,3.3708333787381
873,79183.8972205512,850.04306108463,0.0597183620992491,0,0,316.697165081973,67.4821279644818,51.8207069535353,0,0,3065.9962893026,365766.229298719,5642.44124100117,5641.41543024997,6918.89096091294,902.425233907268,8736.99294851277,52148.6524826507,51161.3491029782,0.0477747106406241,3.32305800057111,3.37083271121173
874,79183.8979519756,850.04232971222,0.059718310105358,0,0,316.697189435049,67.482115443936,51.8206951210051,0,0,3067.11753381074,365776.921529415,5642.48902379944,5641.46320491882,6922.21401829404,903.390882408588,8747.23366495536,52208.1273017368,51219.6500449922,0.0477746688493426,3.32305738110063,3.37083204994997
875,79183.8986765371,850.04160520224,0.0597182585993231,0,0,316.697213559649,67.4821030408563,51.8206833994849,0,0,3068.23877806407,365787.613758757,5642.53680655678,5641.51097954627,6925.53707506148,904.356530082973,8757.47437950683,52267.6021223569,51277.9509887934,0.0477746274491437,3.32305676744181,3.37083139489096
876,79183.8993943001,850.040887490299,0.0597182075765668,0,0,316.697237457916,67.4820907541409,51.8206717879334,0,0,3069.36002206497,365798.305986758,5642.5845892736,5641.55875413271,6928.86013122102,905.322176938182,8767.71509218492,52327.0769444966,51336.2519343651,0.0477745864391181,3.32305615953919,3.37083074597831
877,79183.9001053283,850.040176512609,0.0597181570325543,0,0,316.697261131973,67.4820785826981,51.8206602853191,0,0,3070.48126581581,365808.99821343,5642.63237195026,5641.60652867852,6932.18318677836,906.287822981901,8777.95580300721,52386.5517681417,51394.5528816906,0.0477745458110803,3.32305555734092,3.370830103152
878,79183.900809685,850.039472205981,0.0597181069627936,0,0,316.697284583924,67.4820665254465,51.8206488906199,0,0,3071.60250931893,365819.690438785,5642.68015458714,5641.65430318409,6935.50624173916,907.253468221744,8788.1965119911,52446.026593278,51452.8538307534,0.0477745055668493,3.32305496079243,3.37082946635928
879,79183.9015074328,850.038774507819,0.0597180573628345,0,0,316.697307815852,67.4820545813149,51.8206376028236,0,0,3072.72375257667,365830.382662837,5642.72793718461,5641.70207764979,6938.829296109,908.219112665255,8798.43721915385,52505.5014198916,51511.1547815374,0.047774465699149,3.32305436984097,3.37082883554012
880,79183.9021986336,850.038083356115,0.0597180082282688,0,0,316.697330829821,67.4820427492421,51.8206264209274,0,0,3073.84499559132,365841.074885597,5642.77571974305,5641.74985207599,6942.15234989343,909.184756319905,8808.67792451254,52564.9762479685,51569.4557340262,0.0477744262052511,3.32305378443198,3.37082821063723
881,79183.902883349,850.037398689441,0.0597179595547297,0,0,316.697353627875,67.4820310281769,51.8206153439377,0,0,3074.96623836516,365851.767107078,5642.82350226283,5641.79762646307,6945.47540309795,910.150399193096,8818.91862808409,52624.4510774951,51627.756688204,0.047774387082427,3.32305320451724,3.37082759159966
882,79183.9035616397,850.036720446947,0.0597179113378912,0,0,316.697376212042,67.482019417078,51.8206043708705,0,0,3076.08748090046,365862.459327291,5642.87128474429,5641.8454008114,6948.79845572799,911.11604129216,8829.15932988528,52683.9259084577,51686.0576440549,0.0477743483270388,3.32305263004309,3.37082697837013
883,79183.904233566,850.036048568354,0.059717863573468,0,0,316.697398584326,67.4820079149136,51.8205935007509,0,0,3077.20872319945,365873.151546249,5642.91906718781,5641.89317512133,6952.12150778895,912.081682624361,8839.40002993271,52743.4007408429,51744.3586015632,0.0477743099345389,3.32305206095771,3.37082637089225
884,79183.9048991878,850.035382993948,0.059717816257215,0,0,316.697420746715,67.4819965206619,51.8205827326132,0,0,3078.32996526435,365883.843763962,5642.96684959374,5641.94094939324,6955.44455928616,913.047323196895,8849.64072824283,52802.8755746373,51802.6595607133,0.047774271902199,3.32305149721105,3.37082576911325
885,79183.905558564,850.034723664575,0.0597177693849269,0,0,316.697442701179,67.4819852333105,51.8205720655006,0,0,3079.45120709735,365894.535980444,5643.01463196244,5641.98872362746,6958.76761022491,914.012963016888,8859.88142483195,52862.3504098277,51860.9605214898,0.0477742342272904,3.32305093875493,3.37082517298222
886,79183.9062117534,850.034070521638,0.0597177229524379,0,0,316.697464449668,67.4819740518566,51.8205614984654,0,0,3080.57244870063,365905.228195704,5643.06241429424,5642.03649782437,6962.09066061045,914.978602091403,8870.12211971621,52921.8252464011,51919.2614838775,0.0477741969052659,3.3230503855375,3.37082458244276
887,79183.9068588139,850.033423507087,0.0597176769556213,0,0,316.697485994114,67.4819629753067,51.8205510305689,0,0,3081.69369007635,365915.920409756,5643.1101965895,5642.0842719843,6965.41371044796,915.944240427434,8880.36281291161,52981.3000843444,51977.5624478613,0.0477741599343062,3.32304983750964,3.37082399744395
888,79183.9074998032,850.03278256342,0.0597176313903891,0,0,316.697507336432,67.4819520026767,51.820540660881,0,0,3082.81493122664,365926.61262261,5643.15797884857,5642.13204610761,6968.73675974259,916.90987803191,8890.60350443398,53040.7749236447,52035.8634134261,0.0477741233107736,3.32304929462498,3.37082341793575
889,79183.9081347781,850.032147633672,0.0597175862526917,0,0,316.697528478518,67.4819411329917,51.8205303884804,0,0,3083.93617215361,365937.304834277,5643.20576107177,5642.17982019464,6972.05980849942,917.875514911695,8900.84419429904,53100.2497642895,52094.1643805572,0.0477740870292109,3.32304875683258,3.37082284386179
890,79183.908763795,850.031518661413,0.0597175415385175,0,0,316.69754942225,67.481930365286,51.8205202124544,0,0,3085.05741285936,365947.997044768,5643.25354325945,5642.22759424573,6975.3828567235,918.84115107359,8911.08488252232,53159.7246062659,52152.4653492399,0.0477740510877993,3.32304822408514,3.37082227517294
891,79183.90938691,850.030895590743,0.0597174972438924,0,0,316.697570169488,67.4819196986029,51.820510131899,0,0,3086.17865334597,365958.689254095,5643.30132541194,5642.27536826122,6978.70590441984,919.806786524329,8921.32556911923,53219.1994495616,52210.7663194596,0.0477740154847197,3.3230476963372,3.37082171182192
892,79183.9100041783,850.030278366287,0.0597174533648797,0,0,316.697590722077,67.4819091319945,51.8205001459185,0,0,3087.29989361549,365969.381462269,5643.34910752957,5642.32314224143,6982.02895159338,920.772421270586,8931.56625410503,53278.6742941642,52269.0672912019,0.0477739802163342,3.32304717353873,3.37082115375506
893,79183.9106156549,850.029666933189,0.0597174098975797,0,0,316.697611081842,67.4818986645222,51.8204902536258,0,0,3088.42113366996,365980.0736693,5643.39688961267,5642.37091618671,6985.35199824903,921.73805531897,8941.80693749483,53338.1491400614,52327.3682644524,0.0477739452780952,3.32304665564698,3.37082060092507
894,79183.911221394,850.029061237108,0.0597173668381293,0,0,316.697631250592,67.4818882952559,51.8204804541419,0,0,3089.5423735114,365990.765875199,5643.44467166156,5642.41869009738,6988.67504439164,922.70368867603,8952.04761930361,53397.623987241,52385.6692391971,0.0477739106672743,3.32304614261375,3.37082005328102
895,79183.9118214496,850.028461224212,0.0597173241827015,0,0,316.69765123012,67.4818780232743,51.8204707465961,0,0,3090.6636131418,366001.458079977,5643.49245367656,5642.46646397376,6991.99809002604,923.669321348253,8962.2882995462,53457.0988356911,52443.970215422,0.0477738763811431,3.32304563439448,3.37081951077562
896,79183.9124158749,850.027866841175,0.0597172819275053,0,0,316.697671022199,67.4818678476647,51.8204611301261,0,0,3091.78485256314,366012.150283644,5643.540235658,5642.51423781618,6995.32113515698,924.634953342064,8972.5289782373,53516.5736853997,52502.271193113,0.0477738424178824,3.32304513094186,3.37081897335975
897,79183.9130047227,850.027278035172,0.0597172400687852,0,0,316.69769062859,67.4818577675231,51.8204516038773,0,0,3092.9060917774,366022.84248621,5643.58801760618,5642.56201162495,6998.64417978919,925.600584663828,8982.76965539145,53576.048536355,52560.5721722566,0.0477738087720354,3.32304463221317,3.3708184409852
898,79183.9135880455,850.026694753872,0.0597171986028212,0,0,316.697710051033,67.4818477819537,51.8204421670035,0,0,3094.02733078649,366033.534687686,5643.63579952141,5642.60978540039,7001.96722392735,926.566215319852,8993.01033102308,53635.5233885453,52618.873152839,0.0477737754426926,3.32304413816382,3.37081791360652
899,79183.914165895,850.026116945436,0.0597171575259278,0,0,316.697729291254,67.4818378900695,51.8204328186661,0,0,3095.14856959237,366044.226888083,5643.68358140401,5642.65755914282,7005.2902675761,927.531845316381,9003.25100514649,53694.998241959,52677.1741348468,0.0477737424253064,3.32304364874926,3.37081739117457
900,79183.9147383226,850.025544558512,0.0597171168344545,0,0,316.697748350964,67.4818280909914,51.8204235580346,0,0,3096.26980819692,366054.919087409,5643.73136325429,5642.70533285254,7008.61331074003,928.497474659605,9013.4916777758,53754.4730965847,52735.4751182666,0.0477737097189674,3.32304316392674,3.37081687364571
901,79183.9153053792,850.02497754223,0.0597170765247847,0,0,316.697767231855,67.4818183838489,51.8204143842863,0,0,3097.39104660205,366065.611285676,5643.77914507254,5642.75310652985,7011.93635342368,929.463103355652,9023.73234892505,53813.9479524109,52793.7761030851,0.0477736773182187,3.3230426836526,3.37081636097082
902,79183.9158671152,850.024415846195,0.059717036593336,0,0,316.697785935605,67.4818087677794,51.8204052966059,0,0,3098.51228480961,366076.303482894,5643.82692685907,5642.80088017508,7015.25939563157,930.428731410595,9033.97301860811,53873.4228094265,52852.0770892892,0.0477736452230602,3.3230422078841,3.37081585310716
903,79183.9164235804,850.023859420489,0.0597169970365595,0,0,316.697804463875,67.4817992419287,51.8203962941862,0,0,3099.63352282147,366086.995679071,5643.87470861417,5642.8486537885,7018.58243736815,931.394358830451,9044.21368683876,53932.8976676201,52910.3780768659,0.0477736134262159,3.32304173658122,3.37081535000743
904,79183.9169748244,850.023308215658,0.0597169578509396,0,0,316.697822818313,67.4817898054502,51.8203873762272,0,0,3100.75476063945,366097.687874218,5643.92249033814,5642.89642737043,7021.90547863785,932.359985621176,9054.4543536306,53992.3725269809,52968.6790658024,0.0477735819304144,3.32304126969757,3.37081485162798
905,79183.9175208962,850.022762182714,0.0597169190329936,0,0,316.697841000548,67.4817804575056,51.8203785419367,0,0,3101.87599826539,366108.380068345,5643.97027203127,5642.94420092116,7025.22851944504,933.325611788675,9064.69501899714,54051.8473874979,53026.9800560859,0.0477735507292891,3.32304080719587,3.37081435792516
906,79183.9180618442,850.02222127313,0.0597168805792718,0,0,316.697859012196,67.4817711972642,51.8203697905296,0,0,3102.99723570107,366119.072261461,5644.01805369385,5642.99197444098,7028.55155979407,934.291237338796,9074.93568295175,54111.3222491601,53085.2810477037,0.0477735198201117,3.32304034903245,3.37081386885257
907,79183.9185977166,850.021685438832,0.0597168424863564,0,0,316.697876854858,67.4817620239033,51.8203611212285,0,0,3104.1184729483,366129.764453575,5644.06583532617,5643.03974793019,7031.87459968924,935.25686227733,9085.17634550769,54170.7971119569,53143.5820406433,0.047773489202882,3.32303989516913,3.37081338437201
908,79183.919128561,850.021154632199,0.0597168047508621,0,0,316.697894530119,67.4817529366079,51.820352533263,0,0,3105.23971000882,366140.456644697,5644.11361692851,5643.08752138906,7035.1976391348,936.222486610017,9095.41700667806,54230.2719758776,53201.8830348924,0.0477734588712337,3.32303944556134,3.37081290443257
909,79183.9196544245,850.020628806056,0.0597167673694351,0,0,316.697912039549,67.4817439345704,51.8203440258702,0,0,3106.3609468844,366151.148834837,5644.16139850116,5643.13529481788,7038.52067813498,937.18811034254,9105.65766647588,54289.7468409117,53260.1840304386,0.0477734288242573,3.3230390001745,3.37081242899876
910,79183.9201753539,850.020107913669,0.0597167303387532,0,0,316.697929384705,67.4817350169911,51.8203355982941,0,0,3107.48218357677,366161.841024003,5644.20918004438,5643.18306821694,7041.84371669394,938.153733480532,9115.89832491401,54349.2217070486,53318.4850272698,0.0477733990601337,3.32303855896589,3.37081195802602
911,79183.9206913955,850.019591908746,0.0597166936555254,0,0,316.697946567126,67.4817261830776,51.820327249786,0,0,3108.60342008765,366172.533212205,5644.25696155846,5643.23084158652,7045.16675481584,939.119356029571,9126.13898200522,54408.6965742782,53376.7860253738,0.0477733695743154,3.32303812189457,3.37081149146888
912,79183.9212025952,850.019080745427,0.0597166573164913,0,0,316.697963588341,67.481717432045,51.8203189796041,0,0,3109.72465641874,366183.225399451,5644.30474304367,5643.27861492688,7048.48979250477,940.084977995183,9136.37963776215,54468.1714425901,53435.0870247389,0.0477733403658931,3.32303768892598,3.37081102929187
913,79183.9217089983,850.018574378283,0.0597166213184215,0,0,316.697980449861,67.4817087631158,51.8203107870135,0,0,3110.84589257173,366193.917585751,5644.35252450028,5643.32638823831,7051.81282976478,941.050599382841,9146.6202921973,54527.6463119741,53493.3880253531,0.0477733114312286,3.32303726001919,3.37081057145042
914,79183.92221065,850.018072762312,0.0597165856581166,0,0,316.697997153184,67.4817001755196,51.8203026712865,0,0,3111.96712854829,366204.609771114,5644.40030592857,5643.37416152108,7055.13586659992,942.016220197969,9156.86094532309,54587.1211824203,53551.6890272047,0.0477732827685031,3.32303683513692,3.37081011790542
915,79183.9227075947,850.017575852932,0.0597165503324074,0,0,316.698013699795,67.4816916684934,51.8202946317018,0,0,3113.08836435008,366215.301955548,5644.44808732879,5643.42193477546,7058.45890301416,942.981840445939,9167.10159715179,54646.5960539186,53609.9900302821,0.0477732543740785,3.32303641423914,3.37080966861322
916,79183.9231998766,850.017083605981,0.0597165153381544,0,0,316.698030091163,67.4816832412814,51.8202866675452,0,0,3114.20959997873,366225.994139062,5644.4958687012,5643.4697080017,7061.78193901145,943.947460132073,9177.34224769558,54706.0709264591,53668.2910345739,0.0477732262461359,3.32303599729221,3.37080922353834
917,79183.9236875395,850.016595977712,0.0597164806722474,0,0,316.698046328746,67.4816748931349,51.820278778109,0,0,3115.33083543587,366236.686321664,5644.54365004608,5643.51748120008,7065.10497459571,944.913079261641,9187.58289696651,54765.5458000322,53726.5920400685,0.0477731983819467,3.32303558425701,3.37080878263896
918,79183.9241706268,850.016112924787,0.0597164463316056,0,0,316.698062413986,67.4816666233119,51.8202709626922,0,0,3116.45207072311,366247.378503364,5644.59143136367,5643.56525437086,7068.42800977081,945.878697839867,9197.82354497652,54825.0206746281,53784.8930467548,0.047773170779692,3.32303517509536,3.37080834587505
919,79183.9246491814,850.015634404276,0.0597164123131771,0,0,316.698078348312,67.4816584310778,51.8202632206005,0,0,3117.57330584204,366258.07068417,5644.63921265424,5643.6130275143,7071.75104454058,946.844315871923,9208.06419173745,54884.4955502371,53843.1940546215,0.0477731434366433,3.32303476977449,3.37080791321114
920,79183.9251232457,850.015160373651,0.0597163786139384,0,0,316.698094133139,67.4816503157046,51.8202555511459,0,0,3118.69454079424,366268.762864089,5644.68699391804,5643.66080063065,7075.07407890883,947.809933362934,9218.304837261,54943.9704268499,53901.4950636577,0.0477731163491626,3.32303436825441,3.37080748460357
921,79183.9255928619,850.014690790783,0.0597163452308946,0,0,316.698109769872,67.4816422764713,51.8202479536471,0,0,3119.81577558128,366279.455043131,5644.73477515531,5643.70857372017,7078.39711287934,948.775550317976,9228.54548155881,55003.445304457,53959.7960738522,0.0477730895172499,3.32303397050327,3.37080706002052
922,79183.9260580718,850.014225613939,0.0597163121610788,0,0,316.698125259898,67.4816343126634,51.8202404274288,0,0,3120.9370102047,366290.147221303,5644.78255636632,5643.7563467831,7081.72014645582,949.741166742079,9238.78612464235,55062.920183049,54018.0970851942,0.0477730629363577,3.32303357648289,3.37080663941924
923,79183.9265189167,850.013764801776,0.059716279401552,0,0,316.698140604594,67.4816264235735,51.8202329718225,0,0,3122.05824466604,366300.839398615,5644.8303375513,5643.80411981971,7085.04317964198,950.706782640224,9249.02676652303,55122.3950626168,54076.3980976731,0.0477730366046671,3.32303318615959,3.37080622276426
924,79183.9269754376,850.013308313342,0.0597162469494027,0,0,316.698155805324,67.4816186085005,51.8202255861656,0,0,3123.17947896683,366311.531575073,5644.87811871049,5643.85189283023,7088.36621244148,951.672398017346,9259.26740721212,55181.8699431511,54134.699111278,0.0477730105194496,3.32303279949701,3.37080581001646
925,79183.9274276751,850.012856108066,0.0597162148017469,0,0,316.698170863438,67.48161086675,51.820218269802,0,0,3124.30071310856,366322.223750686,5644.92589984415,5643.89966581491,7091.68924485794,952.638012878334,9269.50804672082,55241.3448246429,54193.0001259985,0.0477729846807051,3.32303241646514,3.37080540114584
926,79183.9278756692,850.012408145759,0.0597161829557275,0,0,316.698185780274,67.4816031976342,51.8202110220816,0,0,3125.42194709273,366332.915925462,5644.9736809525,5643.94743877399,7095.01227689497,953.603627228031,9279.74868506019,55300.8197070832,54251.301141824,0.0477729590829767,3.32303203702395,3.37080499610693
927,79183.9283194599,850.01196438661,0.0597161514085141,0,0,316.698200557158,67.4815956004716,51.8202038423603,0,0,3126.54318092082,366343.608099408,5645.0214620358,5643.99521170772,7098.33530855611,954.569241071233,9289.98932224121,55360.2945904631,54309.6021587443,0.047772933725355,3.32303166114525,3.37080459487061
928,79183.9287590866,850.011524791179,0.0597161201573031,0,0,316.698215195403,67.4815880745871,51.8201967300002,0,0,3127.66441459429,366354.300272533,5645.06924309426,5644.04298461632,7101.6583398449,955.534854412694,9300.22995827474,55419.7694747739,54367.903176749,0.0477729086069303,3.32303128879175,3.37080419739868
929,79183.9291945883,850.011089320401,0.0597160891993172,0,0,316.698229696308,67.481580619312,51.8201896843694,0,0,3128.78564811459,366364.992444844,5645.11702412813,5644.09075750005,7104.98137076483,956.500467257121,9310.47059317155,55479.2443600067,54426.2041958279,0.0477728837231552,3.32303091993163,3.37080380365478
930,79183.9296260038,850.010657935571,0.0597160585318049,0,0,316.698244061164,67.481573233984,51.8201827048419,0,0,3129.90688148317,366375.684616349,5645.16480513764,5644.13853035912,7108.30440131937,957.466079609177,9320.71122694231,55538.7192461529,54484.5052159711,0.0477728590731203,3.32303055453303,3.37080341360615
931,79183.9300533714,850.010230598352,0.0597160281520407,0,0,316.698258291246,67.4815659179467,51.8201757907975,0,0,3131.02811470143,366386.376787055,5645.21258612301,5644.18630319377,7111.62743151193,958.431691473483,9330.95185959757,55598.1941332039,54542.8062371684,0.0477728346540971,3.32303019256142,3.37080302721552
932,79183.9304767291,850.009807270766,0.0597159980573247,0,0,316.698272387818,67.4815586705502,51.8201689416218,0,0,3132.1493477708,366397.068956969,5645.26036708448,5644.23407600424,7114.95046134592,959.397302854615,9341.1924911478,55657.6690211513,54601.1072594101,0.047772810465176,3.32302983398768,3.37080264445285
933,79183.9308961144,850.009387915189,0.0597159682449824,0,0,316.698286352133,67.4815514911504,51.8201621567063,0,0,3133.27058069268,366407.761126101,5645.30814802226,5644.28184879074,7118.27349082469,960.362913757107,9351.43312160338,55717.1439099867,54659.4082826862,0.0477727865018096,3.32302947877633,3.37080226527814
934,79183.9313115648,850.008972494354,0.0597159387123641,0,0,316.698300185432,67.4815443791094,51.8201554354482,0,0,3134.39181346843,366418.453294455,5645.35592893658,5644.32962155351,7121.59651995159,961.328524185449,9361.67375097457,55776.6187997016,54717.7093069872,0.0477727627649074,3.32302912689829,3.3708018896632
935,79183.9317231171,850.008560971339,0.0597159094568453,0,0,316.698313888944,67.4815373337953,51.8201487772501,0,0,3135.51304609945,366429.145462041,5645.40370982765,5644.37739429276,7124.91954872991,962.29413414409,9371.91437927155,55836.0936902879,54776.0103323033,0.0477727392499219,3.32302877832262,3.37080151757254
936,79183.9321308078,850.008153309572,0.0597158804758259,0,0,316.698327463887,67.481530354582,51.8201421815205,0,0,3136.63427858707,366439.837628865,5645.4514906957,5644.42516700871,7128.24257716293,963.259743637438,9382.1550065044,55895.5685817375,54834.3113586251,0.0477727159541246,3.32302843301659,3.37080114897071
937,79183.9325346733,850.007749472822,0.0597158517667303,0,0,316.698340911467,67.4815234408495,51.8201356476734,0,0,3137.75551093265,366450.529794934,5645.49927154095,5644.47293970159,7131.56560525388,964.225352669858,9392.39563268309,55955.0434740421,54892.6123859432,0.0477726928793345,3.32302809094926,3.3708007838286
938,79183.9329347493,850.0073494252,0.059715823327007,0,0,316.698354232878,67.4815165919833,51.8201291751282,0,0,3138.87674313753,366461.221960255,5645.5470523636,5644.52071237161,7134.88863300597,965.190961245675,9402.63625781752,56014.5183671937,54950.9134142481,0.0477726700191852,3.32302775209337,3.37080042211255
939,79183.9333310716,850.006953131153,0.0597157951541286,0,0,316.698367429305,67.4815098073749,51.8201227633097,0,0,3139.99797520302,366471.914124835,5645.59483316386,5644.56848501898,7138.21166042239,966.156569369173,9412.87688191749,56073.9932611845,55009.2144435306,0.0477726473745861,3.32302741641524,3.37080006378983
940,79183.9337236752,850.006560555461,0.0597157672455912,0,0,316.69838050192,67.4815030864216,51.8201164116482,0,0,3141.11920713042,366482.606288682,5645.64261394196,5644.61625764393,7141.53468750628,967.122177044597,9423.1175049927,56133.4681560065,55067.5154737816,0.0477726249428088,3.3230270838867,3.37079970882951
941,79183.934112595,850.006171663233,0.0597157395989145,0,0,316.698393451885,67.4814964285259,51.8201101195794,0,0,3142.24043892104,366493.298451802,5645.69039469809,5644.66403024665,7144.85771426075,968.08778427615,9433.35812705277,56192.943051652,55125.816504992,0.0477726027211247,3.32302675447954,3.37079935720067
942,79183.9344978657,850.00578641991,0.0597157122116415,0,0,316.698406280349,67.4814898330964,51.8201038865442,0,0,3143.36167057616,366503.990614202,5645.73817543247,5644.71180282735,7148.18074068892,969.053391067997,9443.59874810722,56252.4179481132,55184.1175371527,0.0477725807068055,3.32302642816103,3.37079900886783
943,79183.9348795215,850.005404791253,0.0597156850813382,0,0,316.698418988454,67.4814832995471,51.8200977119887,0,0,3144.48290209705,366514.682775889,5645.78595614529,5644.75957538625,7151.50376679382,970.018997424265,9453.83936816548,56311.8928453824,55242.4185702549,0.047772558899851,3.32302610490478,3.37079866380463
944,79183.9352575963,850.005026743345,0.0597156582055935,0,0,316.698431577328,67.4814768272973,51.8200915953643,0,0,3145.60413348497,366525.374936869,5645.83373683675,5644.80734792355,7154.8267925785,970.984603349039,9464.07998723691,56371.3677434521,55300.7196042897,0.0477725372975328,3.3230257846817,3.37079832197924
945,79183.9356321237,850.00465224259,0.0597156315820189,0,0,316.69844404809,67.4814704157719,51.8200855361276,0,0,3146.72536474116,366536.06709715,5645.88151750707,5644.85512043945,7158.14981804596,971.950208846369,9474.32060533076,56430.8426423148,55359.0206392483,0.0477725158989415,3.32302546746268,3.37079798336163
946,79183.9360031369,850.004281255704,0.0597156052082482,0,0,316.698456401849,67.4814640644013,51.82007953374,0,0,3147.84659586687,366546.759256737,5645.92929815644,5644.90289293415,7161.47284319918,972.915813920265,9484.56122245621,56490.3175419631,55417.3216751222,0.0477724946995295,3.32302515321953,3.37079764791906
947,79183.936370669,850.003913749716,0.0597155790819376,0,0,316.698468639701,67.4814577726211,51.8200735876683,0,0,3148.96782686331,366557.451415637,5645.97707878505,5644.95066540785,7164.79586804111,973.8814185747,9494.80183862233,56549.7924423895,55475.6227119026,0.0477724737002063,3.32302484192587,3.37079731562608
948,79183.9367347527,850.003549691965,0.0597155532007652,0,0,316.698480762734,67.4814515398723,51.8200676973841,0,0,3150.0890577317,366568.143573857,5646.0248593931,5644.99843786075,7168.11889257466,974.84702281361,9505.04245383814,56609.2673435868,55533.9237495812,0.0477724528964245,3.3230245335526,3.37079698644902
949,79183.9370954202,850.003189050098,0.0597155275624308,0,0,316.698492772025,67.4814453656008,51.820061862364,0,0,3151.21028847325,366578.835731402,5646.07263998078,5645.04621029304,7171.44191680273,975.812626640894,9515.28306811254,56668.7422455477,55592.2247881494,0.0477724322890936,3.32302422807152,3.37079666036061
950,79183.9374527036,850.002831792063,0.0597155021646559,0,0,316.698504668642,67.4814392492583,51.8200560820896,0,0,3152.33151908913,366589.52788828,5646.12042054828,5645.09398270491,7174.76494072819,976.778230060414,9525.52368145437,56728.2171482651,55650.525827599,0.0477724118745755,3.32302392545716,3.37079633733174
951,79183.9378066347,850.002477886109,0.0597154770051834,0,0,316.698516453642,67.4814331903012,51.8200503560472,0,0,3153.45274958053,366600.220044497,5646.16820109579,5645.14175509656,7178.08796435387,977.743833075995,9535.76429387237,56787.6920517318,55708.8268679216,0.0477723916528703,3.32302362568134,3.37079601733421
952,79183.938157245,850.002127300784,0.0597154520817772,0,0,316.698528128071,67.481427188191,51.8200446837281,0,0,3154.57397994863,366610.912200058,5646.21598162351,5645.18952746818,7181.41098768259,978.709435691428,9546.00490537523,56847.1669559409,55767.1279091091,0.047772371618521,3.3230233287195,3.37079570033802
953,79183.9385045655,850.001780004931,0.0597154273922224,0,0,316.698539692967,67.4814212423945,51.8200390646282,0,0,3155.69521019456,366621.60435497,5646.26376213161,5645.23729981996,7184.73401071714,979.675037910468,9556.24551597152,56906.6418608853,55825.4289511534,0.0477723517742561,3.32302303454344,3.3707953863177
954,79183.9388486272,850.001435967686,0.0597154029343247,0,0,316.698551149358,67.4814153523833,51.8200334982482,0,0,3156.81644031949,366632.296509239,5646.31154262028,5645.28507215207,7188.05703346026,980.640639736834,9566.48612566974,56966.1167665583,55883.7299940463,0.0477723321146186,3.32302274312678,3.3707950752414
955,79183.9391894606,850.001095158472,0.0597153787059106,0,0,316.698562498262,67.4814095176341,51.8200279840935,0,0,3157.93767032454,366642.988662871,5646.3593230897,5645.33284446471,7191.38005591471,981.606241174209,9576.72673447833,57025.5916729528,55942.0310377801,0.0477723126405181,3.32302245444498,3.3707947670855
956,79183.9395270961,850.000757547002,0.0597153547048268,0,0,316.698573740687,67.4814037376284,51.8200225216742,0,0,3159.05890021084,366653.680815873,5646.40710354005,5645.38061675806,7194.70307808318,982.571842226245,9586.96734240563,57085.0665800623,56000.3320823466,0.0477722933492259,3.32302216847074,3.37079446181997
957,79183.9398615636,850.00042310327,0.0597153309289403,0,0,316.698584877633,67.4813980118525,51.8200171105048,0,0,3160.18012997951,366664.372968249,5646.45488397151,5645.4283890323,7198.02609996836,983.537442896556,9597.20794945991,57144.5414878798,56058.6331277383,0.0477722742380138,3.32302188518042,3.37079415941844
958,79183.9401928929,850.000091797556,0.0597153073761381,0,0,316.698595910088,67.4813923397978,51.8200117501046,0,0,3161.30135963165,366675.065120006,5646.50266438427,5645.4761612876,7201.34912157291,984.503043188724,9607.44855564936,57204.016396399,56116.9341739472,0.0477722553068816,3.32302160454856,3.37079385985544
959,79183.9405211133,849.999763600414,0.059715284044327,0,0,316.698606839033,67.4813867209601,51.8200064399972,0,0,3162.42258916835,366685.757271149,5646.55044477849,5645.52393352416,7204.67214289946,985.468643106297,9617.68916098209,57263.491305613,56175.2352209658,0.0477722365540103,3.32302132654877,3.37079356310278
960,79183.9408462542,849.999438482677,0.0597152609314334,0,0,316.698617665439,67.4813811548403,51.8200011797108,0,0,3163.54381859069,366696.449421685,5646.59822515434,5645.57170574213,7207.99516395061,986.43424265279,9627.92976546614,57322.9662155155,56233.5362687865,0.047772217975762,3.32302105115741,3.37079326913317
961,79183.9411683443,849.999116415452,0.0597152380354032,0,0,316.698628390268,67.4813756409437,51.819995968778,0,0,3164.66504789976,366707.141571619,5646.64600551201,5645.61947794171,7211.31818472896,987.399841831685,9638.17036910948,57382.4411260999,56291.8373174016,0.0477721995721367,3.32302077834902,3.37079297792116
