,time,S_c1,C_c1,I_c1,VS_c1,VC_c1,S_h1,C_h1,I_h1,VS_h1,VC_h1,D_h1,CInc_1a,CInc_1b,CInc_1c,CInc_1d,col_adm,col_discharges,admissions,discharges,,,,,
843,842,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.42725,360764.3104,5662.449748,5661.384256,4130.948469,1614.439587,5210.939417,50213.6034,50138.91727,0.076783589,0.056015092,,0.02915346,
844,843,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.456403,360769.2017,5662.526544,5661.46104,4131.004484,1616.356974,5217.128181,50273.2395,50198.46467,0.076783589,0.056015092,,0.02915346,
845,844,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.485556,360774.093,5662.603341,5661.537823,4131.0605,1618.27436,5223.316945,50332.87561,50258.01208,0.076783589,0.056015092,,0.02915346,
846,845,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.51471,360778.9842,5662.680138,5661.614607,4131.116515,1620.191747,5229.50571,50392.51172,50317.55949,0.076783589,0.056015092,,0.02915346,
847,846,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.543863,360783.8755,5662.756934,5661.69139,4131.17253,1622.109134,5235.694474,50452.14783,50377.1069,0.076783589,0.056015092,,0.02915346,
848,847,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.573017,360788.7668,5662.833731,5661.768174,4131.228545,1624.02652,5241.883238,50511.78394,50436.6543,0.076783589,0.056015092,,0.02915346,
849,848,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.60217,360793.6581,5662.910528,5661.844958,4131.28456,1625.943907,5248.072002,50571.42005,50496.20171,0.076783589,0.056015092,,0.02915346,
850,849,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.631324,360798.5493,5662.987325,5661.921741,4131.340575,1627.861294,5254.260766,50631.05616,50555.74912,0.076783589,0.056015092,,0.02915346,
851,850,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.660477,360803.4406,5663.064121,5661.998525,4131.39659,1629.778681,5260.44953,50690.69226,50615.29653,0.076783589,0.056015092,,0.02915346,
852,851,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.689631,360808.3319,5663.140918,5662.075308,4131.452605,1631.696067,5266.638295,50750.32837,50674.84393,0.076783589,0.056015092,,0.02915346,
853,852,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.718784,360813.2231,5663.217715,5662.152092,4131.50862,1633.613454,5272.827059,50809.96448,50734.39134,0.076783589,0.056015092,,0.02915346,
854,853,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.747938,360818.1144,5663.294512,5662.228875,4131.564635,1635.530841,5279.015823,50869.60059,50793.93875,0.076783589,0.056015092,,0.02915346,
855,854,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.777091,360823.0057,5663.371308,5662.305659,4131.62065,1637.448227,5285.204587,50929.2367,50853.48616,0.076783589,0.056015092,,0.02915346,
856,855,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.806245,360827.897,5663.448105,5662.382443,4131.676666,1639.365614,5291.393351,50988.87281,50913.03357,0.076783589,0.056015092,,0.02915346,
857,856,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.835398,360832.7882,5663.524902,5662.459226,4131.732681,1641.283001,5297.582115,51048.50892,50972.58097,0.076783589,0.056015092,,0.02915346,
858,857,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.864551,360837.6795,5663.601699,5662.53601,4131.788696,1643.200387,5303.770879,51108.14502,51032.12838,0.076783589,0.056015092,,0.02915346,
859,858,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.893705,360842.5708,5663.678495,5662.612793,4131.844711,1645.117774,5309.959644,51167.78113,51091.67579,0.076783589,0.056015092,,0.02915346,
860,859,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.922858,360847.4621,5663.755292,5662.689577,4131.900726,1647.035161,5316.148408,51227.41724,51151.2232,0.076783589,0.056015092,,0.02915346,
861,860,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.952012,360852.3533,5663.832089,5662.766361,4131.956741,1648.952547,5322.337172,51287.05335,51210.7706,0.076783589,0.056015092,,0.02915346,
862,861,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2149.981165,360857.2446,5663.908886,5662.843144,4132.012756,1650.869934,5328.525936,51346.68946,51270.31801,0.076783589,0.056015092,,0.02915346,
863,862,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.010319,360862.1359,5663.985682,5662.919928,4132.068771,1652.787321,5334.7147,51406.32557,51329.86542,0.076783589,0.056015092,,0.02915346,
864,863,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.039472,360867.0271,5664.062479,5662.996711,4132.124786,1654.704707,5340.903464,51465.96168,51389.41283,0.076783589,0.056015092,,0.02915346,
865,864,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.068626,360871.9184,5664.139276,5663.073495,4132.180801,1656.622094,5347.092229,51525.59778,51448.96023,0.076783589,0.056015092,,0.02915346,
866,865,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.097779,360876.8097,5664.216073,5663.150279,4132.236816,1658.539481,5353.280993,51585.23389,51508.50764,0.076783589,0.056015092,,0.02915346,
867,866,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.126933,360881.701,5664.292869,5663.227062,4132.292832,1660.456867,5359.469757,51644.87,51568.05505,0.076783589,0.056015092,,0.02915346,
868,867,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.156086,360886.5922,5664.369666,5663.303846,4132.348847,1662.374254,5365.658521,51704.50611,51627.60246,0.076783589,0.056015092,,0.02915346,
869,868,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.18524,360891.4835,5664.446463,5663.380629,4132.404862,1664.291641,5371.847285,51764.14222,51687.14987,0.076783589,0.056015092,,0.02915346,
870,869,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.214393,360896.3748,5664.523259,5663.457413,4132.460877,1666.209028,5378.036049,51823.77833,51746.69727,0.076783589,0.056015092,,0.02915346,
871,870,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.243546,360901.266,5664.600056,5663.534196,4132.516892,1668.126414,5384.224813,51883.41444,51806.24468,0.076783589,0.056015092,,0.02915346,
872,871,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.2727,360906.1573,5664.676853,5663.61098,4132.572907,1670.043801,5390.413578,51943.05054,51865.79209,0.076783589,0.056015092,,0.02915346,
873,872,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.301853,360911.0486,5664.75365,5663.687764,4132.628922,1671.961188,5396.602342,52002.68665,51925.3395,0.076783589,0.056015092,,0.02915346,
874,873,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.331007,360915.9399,5664.830446,5663.764547,4132.684937,1673.878574,5402.791106,52062.32276,51984.8869,0.076783589,0.056015092,,0.02915346,
875,874,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.36016,360920.8311,5664.907243,5663.841331,4132.740952,1675.795961,5408.97987,52121.95887,52044.43431,0.076783589,0.056015092,,0.02915346,
876,875,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.389314,360925.7224,5664.98404,5663.918114,4132.796967,1677.713348,5415.168634,52181.59498,52103.98172,0.076783589,0.056015092,,0.02915346,
877,876,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.418467,360930.6137,5665.060837,5663.994898,4132.852982,1679.630734,5421.357398,52241.23109,52163.52913,0.076783589,0.056015092,,0.02915346,
878,877,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.447621,360935.505,5665.137633,5664.071682,4132.908998,1681.548121,5427.546162,52300.8672,52223.07653,0.076783589,0.056015092,,0.02915346,
879,878,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.476774,360940.3962,5665.21443,5664.148465,4132.965013,1683.465508,5433.734927,52360.5033,52282.62394,0.076783589,0.056015092,,0.02915346,
880,879,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.505928,360945.2875,5665.291227,5664.225249,4133.021028,1685.382894,5439.923691,52420.13941,52342.17135,0.076783589,0.056015092,,0.02915346,
881,880,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.535081,360950.1788,5665.368024,5664.302032,4133.077043,1687.300281,5446.112455,52479.77552,52401.71876,0.076783589,0.056015092,,0.02915346,
882,881,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.564235,360955.07,5665.44482,5664.378816,4133.133058,1689.217668,5452.301219,52539.41163,52461.26616,0.076783589,0.056015092,,0.02915346,
883,882,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.593388,360959.9613,5665.521617,5664.4556,4133.189073,1691.135054,5458.489983,52599.04774,52520.81357,0.076783589,0.056015092,,0.02915346,
884,883,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.622541,360964.8526,5665.598414,5664.532383,4133.245088,1693.052441,5464.678747,52658.68385,52580.36098,0.076783589,0.056015092,,0.02915346,
885,884,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.651695,360969.7439,5665.675211,5664.609167,4133.301103,1694.969828,5470.867512,52718.31996,52639.90839,0.076783589,0.056015092,,0.02915346,
886,885,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.680848,360974.6351,5665.752007,5664.68595,4133.357118,1696.887214,5477.056276,52777.95606,52699.4558,0.076783589,0.056015092,,0.02915346,
887,886,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.710002,360979.5264,5665.828804,5664.762734,4133.413133,1698.804601,5483.24504,52837.59217,52759.0032,0.076783589,0.056015092,,0.02915346,
888,887,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.739155,360984.4177,5665.905601,5664.839517,4133.469148,1700.721988,5489.433804,52897.22828,52818.55061,0.076783589,0.056015092,,0.02915346,
889,888,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.768309,360989.3089,5665.982397,5664.916301,4133.525164,1702.639374,5495.622568,52956.86439,52878.09802,0.076783589,0.056015092,,0.02915346,
890,889,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.797462,360994.2002,5666.059194,5664.993085,4133.581179,1704.556761,5501.811332,53016.5005,52937.64543,0.076783589,0.056015092,,0.02915346,
891,890,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.826616,360999.0915,5666.135991,5665.069868,4133.637194,1706.474148,5508.000096,53076.13661,52997.19283,0.076783589,0.056015092,,0.02915346,
892,891,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.855769,361003.9828,5666.212788,5665.146652,4133.693209,1708.391535,5514.188861,53135.77272,53056.74024,0.076783589,0.056015092,,0.02915346,
893,892,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.884923,361008.874,5666.289584,5665.223435,4133.749224,1710.308921,5520.377625,53195.40882,53116.28765,0.076783589,0.056015092,,0.02915346,
894,893,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.914076,361013.7653,5666.366381,5665.300219,4133.805239,1712.226308,5526.566389,53255.04493,53175.83506,0.076783589,0.056015092,,0.02915346,
895,894,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.94323,361018.6566,5666.443178,5665.377003,4133.861254,1714.143695,5532.755153,53314.68104,53235.38246,0.076783589,0.056015092,,0.02915346,
896,895,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2150.972383,361023.5479,5666.519975,5665.453786,4133.917269,1716.061081,5538.943917,53374.31715,53294.92987,0.076783589,0.056015092,,0.02915346,
897,896,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.001536,361028.4391,5666.596771,5665.53057,4133.973284,1717.978468,5545.132681,53433.95326,53354.47728,0.076783589,0.056015092,,0.02915346,
898,897,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.03069,361033.3304,5666.673568,5665.607353,4134.029299,1719.895855,5551.321446,53493.58937,53414.02469,0.076783589,0.056015092,,0.02915346,
899,898,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.059843,361038.2217,5666.750365,5665.684137,4134.085314,1721.813241,5557.51021,53553.22547,53473.5721,0.076783589,0.056015092,,0.02915346,
900,899,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.088997,361043.1129,5666.827162,5665.760921,4134.14133,1723.730628,5563.698974,53612.86158,53533.1195,0.076783589,0.056015092,,0.02915346,
901,900,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.11815,361048.0042,5666.903958,5665.837704,4134.197345,1725.648015,5569.887738,53672.49769,53592.66691,0.076783589,0.056015092,,0.02915346,
902,901,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.147304,361052.8955,5666.980755,5665.914488,4134.25336,1727.565401,5576.076502,53732.1338,53652.21432,0.076783589,0.056015092,,0.02915346,
903,902,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.176457,361057.7868,5667.057552,5665.991271,4134.309375,1729.482788,5582.265266,53791.76991,53711.76173,0.076783589,0.056015092,,0.02915346,
904,903,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.205611,361062.678,5667.134349,5666.068055,4134.36539,1731.400175,5588.45403,53851.40602,53771.30913,0.076783589,0.056015092,,0.02915346,
905,904,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.234764,361067.5693,5667.211145,5666.144839,4134.421405,1733.317561,5594.642795,53911.04213,53830.85654,0.076783589,0.056015092,,0.02915346,
906,905,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.263918,361072.4606,5667.287942,5666.221622,4134.47742,1735.234948,5600.831559,53970.67823,53890.40395,0.076783589,0.056015092,,0.02915346,
907,906,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.293071,361077.3518,5667.364739,5666.298406,4134.533435,1737.152335,5607.020323,54030.31434,53949.95136,0.076783589,0.056015092,,0.02915346,
908,907,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.322224,361082.2431,5667.441536,5666.375189,4134.58945,1739.069721,5613.209087,54089.95045,54009.49876,0.076783589,0.056015092,,0.02915346,
909,908,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.351378,361087.1344,5667.518332,5666.451973,4134.645465,1740.987108,5619.397851,54149.58656,54069.04617,0.076783589,0.056015092,,0.02915346,
910,909,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.380531,361092.0257,5667.595129,5666.528756,4134.70148,1742.904495,5625.586615,54209.22267,54128.59358,0.076783589,0.056015092,,0.02915346,
911,910,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.409685,361096.9169,5667.671926,5666.60554,4134.757496,1744.821882,5631.77538,54268.85878,54188.14099,0.076783589,0.056015092,,0.02915346,
912,911,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.438838,361101.8082,5667.748722,5666.682324,4134.813511,1746.739268,5637.964144,54328.49489,54247.6884,0.076783589,0.056015092,,0.02915346,
913,912,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.467992,361106.6995,5667.825519,5666.759107,4134.869526,1748.656655,5644.152908,54388.13099,54307.2358,0.076783589,0.056015092,,0.02915346,
914,913,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.497145,361111.5908,5667.902316,5666.835891,4134.925541,1750.574042,5650.341672,54447.7671,54366.78321,0.076783589,0.056015092,,0.02915346,
915,914,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.526299,361116.482,5667.979113,5666.912674,4134.981556,1752.491428,5656.530436,54507.40321,54426.33062,0.076783589,0.056015092,,0.02915346,
916,915,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.555452,361121.3733,5668.055909,5666.989458,4135.037571,1754.408815,5662.7192,54567.03932,54485.87803,0.076783589,0.056015092,,0.02915346,
917,916,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.584606,361126.2646,5668.132706,5667.066242,4135.093586,1756.326202,5668.907964,54626.67543,54545.42543,0.076783589,0.056015092,,0.02915346,
918,917,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.613759,361131.1558,5668.209503,5667.143025,4135.149601,1758.243588,5675.096729,54686.31154,54604.97284,0.076783589,0.056015092,,0.02915346,
919,918,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.642913,361136.0471,5668.2863,5667.219809,4135.205616,1760.160975,5681.285493,54745.94765,54664.52025,0.076783589,0.056015092,,0.02915346,
920,919,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.672066,361140.9384,5668.363096,5667.296592,4135.261631,1762.078362,5687.474257,54805.58375,54724.06766,0.076783589,0.056015092,,0.02915346,
921,920,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.701219,361145.8297,5668.439893,5667.373376,4135.317646,1763.995748,5693.663021,54865.21986,54783.61506,0.076783589,0.056015092,,0.02915346,
922,921,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.730373,361150.7209,5668.51669,5667.45016,4135.373662,1765.913135,5699.851785,54924.85597,54843.16247,0.076783589,0.056015092,,0.02915346,
923,922,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.759526,361155.6122,5668.593487,5667.526943,4135.429677,1767.830522,5706.040549,54984.49208,54902.70988,0.076783589,0.056015092,,0.02915346,
924,923,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.78868,361160.5035,5668.670283,5667.603727,4135.485692,1769.747908,5712.229314,55044.12819,54962.25729,0.076783589,0.056015092,,0.02915346,
925,924,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.817833,361165.3947,5668.74708,5667.68051,4135.541707,1771.665295,5718.418078,55103.7643,55021.8047,0.076783589,0.056015092,,0.02915346,
926,925,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.846987,361170.286,5668.823877,5667.757294,4135.597722,1773.582682,5724.606842,55163.40041,55081.3521,0.076783589,0.056015092,,0.02915346,
927,926,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.87614,361175.1773,5668.900674,5667.834077,4135.653737,1775.500068,5730.795606,55223.03651,55140.89951,0.076783589,0.056015092,,0.02915346,
928,927,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.905294,361180.0686,5668.97747,5667.910861,4135.709752,1777.417455,5736.98437,55282.67262,55200.44692,0.076783589,0.056015092,,0.02915346,
929,928,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.934447,361184.9598,5669.054267,5667.987645,4135.765767,1779.334842,5743.173134,55342.30873,55259.99433,0.076783589,0.056015092,,0.02915346,
930,929,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.963601,361189.8511,5669.131064,5668.064428,4135.821782,1781.252228,5749.361898,55401.94484,55319.54173,0.076783589,0.056015092,,0.02915346,
931,930,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2151.992754,361194.7424,5669.20786,5668.141212,4135.877797,1783.169615,5755.550663,55461.58095,55379.08914,0.076783589,0.056015092,,0.02915346,
932,931,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.021908,361199.6337,5669.284657,5668.217995,4135.933813,1785.087002,5761.739427,55521.21706,55438.63655,0.076783589,0.056015092,,0.02915346,
933,932,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.051061,361204.5249,5669.361454,5668.294779,4135.989828,1787.004389,5767.928191,55580.85317,55498.18396,0.076783589,0.056015092,,0.02915346,
934,933,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.080214,361209.4162,5669.438251,5668.371563,4136.045843,1788.921775,5774.116955,55640.48927,55557.73136,0.076783589,0.056015092,,0.02915346,
935,934,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.109368,361214.3075,5669.515047,5668.448346,4136.101858,1790.839162,5780.305719,55700.12538,55617.27877,0.076783589,0.056015092,,0.02915346,
936,935,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.138521,361219.1987,5669.591844,5668.52513,4136.157873,1792.756549,5786.494483,55759.76149,55676.82618,0.076783589,0.056015092,,0.02915346,
937,936,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.167675,361224.09,5669.668641,5668.601913,4136.213888,1794.673935,5792.683248,55819.3976,55736.37359,0.076783589,0.056015092,,0.02915346,
938,937,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.196828,361228.9813,5669.745438,5668.678697,4136.269903,1796.591322,5798.872012,55879.03371,55795.92099,0.076783589,0.056015092,,0.02915346,
939,938,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.225982,361233.8726,5669.822234,5668.755481,4136.325918,1798.508709,5805.060776,55938.66982,55855.4684,0.076783589,0.056015092,,0.02915346,
940,939,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.255135,361238.7638,5669.899031,5668.832264,4136.381933,1800.426095,5811.24954,55998.30593,55915.01581,0.076783589,0.056015092,,0.02915346,
941,940,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.284289,361243.6551,5669.975828,5668.909048,4136.437948,1802.343482,5817.438304,56057.94203,55974.56322,0.076783589,0.056015092,,0.02915346,
942,941,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.313442,361248.5464,5670.052625,5668.985831,4136.493963,1804.260869,5823.627068,56117.57814,56034.11063,0.076783589,0.056015092,,0.02915346,
943,942,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.342596,361253.4376,5670.129421,5669.062615,4136.549979,1806.178255,5829.815832,56177.21425,56093.65803,0.076783589,0.056015092,,0.02915346,
944,943,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.371749,361258.3289,5670.206218,5669.139398,4136.605994,1808.095642,5836.004597,56236.85036,56153.20544,0.076783589,0.056015092,,0.02915346,
945,944,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.400903,361263.2202,5670.283015,5669.216182,4136.662009,1810.013029,5842.193361,56296.48647,56212.75285,0.076783589,0.056015092,,0.02915346,
946,945,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.430056,361268.1115,5670.359812,5669.292966,4136.718024,1811.930415,5848.382125,56356.12258,56272.30026,0.076783589,0.056015092,,0.02915346,
947,946,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.459209,361273.0027,5670.436608,5669.369749,4136.774039,1813.847802,5854.570889,56415.75869,56331.84766,0.076783589,0.056015092,,0.02915346,
948,947,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.488363,361277.894,5670.513405,5669.446533,4136.830054,1815.765189,5860.759653,56475.39479,56391.39507,0.076783589,0.056015092,,0.02915346,
949,948,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.517516,361282.7853,5670.590202,5669.523316,4136.886069,1817.682575,5866.948417,56535.0309,56450.94248,0.076783589,0.056015092,,0.02915346,
950,949,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.54667,361287.6765,5670.666998,5669.6001,4136.942084,1819.599962,5873.137182,56594.66701,56510.48989,0.076783589,0.056015092,,0.02915346,
951,950,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.575823,361292.5678,5670.743795,5669.676884,4136.998099,1821.517349,5879.325946,56654.30312,56570.03729,0.076783589,0.056015092,,0.02915346,
952,951,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.604977,361297.4591,5670.820592,5669.753667,4137.054114,1823.434736,5885.51471,56713.93923,56629.5847,0.076783589,0.056015092,,0.02915346,
953,952,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.63413,361302.3504,5670.897389,5669.830451,4137.110129,1825.352122,5891.703474,56773.57534,56689.13211,0.076783589,0.056015092,,0.02915346,
954,953,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.663284,361307.2416,5670.974185,5669.907234,4137.166145,1827.269509,5897.892238,56833.21144,56748.67952,0.076783589,0.056015092,,0.02915346,
955,954,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2152.692437,361312.1329,5671.050982,5669.984018,4137.22216,1829.186896,5904.081002,56892.84755,56808.22693,0.076783589,0.056015092,,0.02915346,
