,time,S_c1,C_c1,I_c1,VS_c1,VC_c1,S_h1,C_h1,I_h1,VS_h1,VC_h1,D_h1,CInc_1a,CInc_1b,CInc_1c,CInc_1d,col_adm,col_discharges,admissions,discharges,,,,,
1318,1317,32931.3663,609.6168911,0.050712058,45552.12011,940.8459819,165.2355722,17.10217254,0.716384039,229.0672157,23.87865554,2144.928348,362613.9165,5650.105447,5649.087329,4122.121176,2401.778228,7573.922441,78638.69158,78540.10317,0.040568238,0.030088371,,0.015499835,
1319,1318,32937.65006,609.7237997,0.050715581,45545.87914,940.6962873,165.2673258,17.10517161,0.716436439,229.0360456,23.87502056,2144.943849,362618.3549,5650.146028,5649.1279,4122.151267,2403.539529,7579.536771,78698.40057,78599.73702,0.040571055,0.030090737,,0.015500968,
1320,1319,32943.93292,609.830727,0.050719106,45539.639,940.546639,165.2990746,17.10817075,0.716488859,229.0048791,23.87138677,2144.959351,362622.7932,5650.186613,5649.168473,4122.18136,2405.300782,7585.151014,78758.10955,78659.37086,0.040573875,0.030093104,,0.015502102,
1321,1320,32950.21488,609.9376731,0.050722633,45533.39969,940.3970372,165.3308184,17.11116995,0.7165413,228.9737161,23.86775418,2144.974855,362627.2315,5650.2272,5649.20905,4122.211455,2407.061987,7590.76517,78817.81853,78719.0047,0.040576696,0.030095471,,0.015503237,
1322,1321,32956.49594,610.0446378,0.050726162,45527.16121,940.2474818,165.3625575,17.11416921,0.716593762,228.9425568,23.86412278,2144.990359,362631.6697,5650.26779,5649.24963,4122.241553,2408.823143,7596.379239,78877.52749,78778.63853,0.040579518,0.030097839,,0.015504372,
1323,1322,32962.77611,610.1516211,0.050729693,45520.92357,940.0979728,165.3942917,17.11716853,0.716646245,228.911401,23.86049258,2145.005864,362636.1079,5650.308383,5649.290212,4122.271653,2410.58425,7601.993222,78937.23646,78838.27236,0.040582342,0.030100208,,0.015505507,
1324,1323,32969.05538,610.2586229,0.050733226,45514.68675,939.9485103,165.426021,17.12016791,0.716698748,228.8802488,23.85686357,2145.021371,362640.546,5650.348978,5649.330797,4122.301756,2412.34531,7607.607119,78996.94541,78897.90617,0.040585167,0.030102577,,0.015506643,
1325,1324,32975.33375,610.3656432,0.05073676,45508.45077,939.7990941,165.4577455,17.12316734,0.716751271,228.8491001,23.85323576,2145.036879,362644.984,5650.389577,5649.371385,4122.331861,2414.106321,7613.220929,79056.65436,78957.53998,0.040587994,0.030104946,,0.015507779,
1326,1325,32981.61123,610.4726819,0.050740296,45502.21562,939.6497243,165.4894651,17.12616683,0.716803816,228.8179551,23.84960913,2145.052388,362649.422,5650.430178,5649.411976,4122.361968,2415.867284,7618.834653,79116.36331,79017.17378,0.040590822,0.030107316,,0.015508916,
1327,1326,32987.88781,610.5797389,0.050743835,45495.98131,939.5004009,165.5211799,17.12916638,0.71685638,228.7868136,23.8459837,2145.067898,362653.8599,5650.470782,5649.45257,4122.392078,2417.628199,7624.448291,79176.07224,79076.80758,0.040593652,0.030109687,,0.015510053,
1328,1327,32994.16349,610.6868142,0.050747375,45489.74782,939.3511239,165.5528899,17.13216598,0.716908966,228.7556757,23.84235945,2145.083409,362658.2978,5650.511389,5649.493166,4122.42219,2419.389066,7630.061844,79235.78118,79136.44136,0.040596483,0.030112058,,0.01551119,
1329,1328,33000.43828,610.7939078,0.050750916,45483.51517,939.2018933,165.584595,17.13516565,0.716961571,228.7245414,23.83873639,2145.098921,362662.7356,5650.551999,5649.533765,4122.452304,2421.149885,7635.675311,79295.4901,79196.07514,0.040599316,0.030114429,,0.015512328,
1330,1329,33006.71217,610.9010195,0.05075446,45477.28334,939.052709,165.6162953,17.13816536,0.717014198,228.6934107,23.83511452,2145.114435,362667.1734,5650.592612,5649.574368,4122.482421,2422.910657,7641.288693,79355.19902,79255.70892,0.04060215,0.030116801,,0.015513467,
1331,1330,33012.98517,611.0081493,0.050758005,45471.05235,938.9035712,165.6479907,17.14116514,0.717066844,228.6622835,23.83149384,2145.129949,362671.6111,5650.633227,5649.614973,4122.51254,2424.67138,7646.90199,79414.90794,79315.34268,0.040604986,0.030119174,,0.015514606,
1332,1331,33019.25727,611.1152972,0.050761553,45464.82219,938.7544796,165.6796813,17.14416497,0.717119511,228.6311599,23.82787434,2145.145465,362676.0488,5650.673846,5649.65558,4122.542662,2426.432056,7652.515202,79474.61684,79374.97644,0.040607823,0.030121547,,0.015515745,
1333,1332,33025.52848,611.2224631,0.050765102,45458.59286,938.6054345,165.711367,17.14716485,0.717172198,228.6000399,23.82425603,2145.160982,362680.4864,5650.714467,5649.696191,4122.572786,2428.192685,7658.128329,79534.32575,79434.61019,0.040610662,0.030123921,,0.015516885,
1334,1333,33031.79879,611.3296469,0.050768653,45452.36436,938.4564356,165.7430479,17.15016479,0.717224905,228.5689235,23.8206389,2145.1765,362684.924,5650.755091,5649.736805,4122.602912,2429.953265,7663.741371,79594.03464,79494.24393,0.040613502,0.030126295,,0.015518025,
1335,1334,33038.06821,611.4368486,0.050772205,45446.13669,938.3074832,165.774724,17.15316478,0.717277633,228.5378107,23.81702296,2145.192019,362689.3615,5650.795718,5649.777421,4122.633041,2431.713799,7669.354329,79653.74353,79553.87767,0.040616343,0.030128669,,0.015519166,
1336,1335,33044.33673,611.5440681,0.05077576,45439.90985,938.158577,165.8063952,17.15616482,0.717330381,228.5067014,23.8134082,2145.20754,362693.7989,5650.836347,5649.81804,4122.663172,2433.474284,7674.967203,79713.45241,79613.5114,0.040619186,0.030131045,,0.015520307,
1337,1336,33050.60435,611.6513054,0.050779316,45433.68384,938.0097172,165.8380616,17.15916492,0.717383149,228.4755957,23.80979462,2145.223061,362698.2363,5650.87698,5649.858662,4122.693305,2435.234723,7680.579992,79773.16129,79673.14512,0.04062203,0.03013342,,0.015521448,
1338,1337,33056.87109,611.7585603,0.050782874,45427.45867,937.8609037,165.8697232,17.16216507,0.717435937,228.4444936,23.80618222,2145.238584,362702.6737,5650.917615,5649.899287,4122.723441,2436.995114,7686.192698,79832.87016,79732.77884,0.040624876,0.030135796,,0.01552259,
1339,1338,33063.13693,611.8658329,0.050786434,45421.23432,937.7121366,165.9013799,17.16516527,0.717488745,228.4133951,23.802571,2145.254107,362707.1109,5650.958253,5649.939915,4122.753579,2438.755458,7691.80532,79892.57903,79792.41254,0.040627723,0.030138173,,0.015523733,
1340,1339,33069.40187,611.9731231,0.050789996,45415.0108,937.5634157,165.9330318,17.16816552,0.717541573,228.3823002,23.79896097,2145.269632,362711.5482,5650.998895,5649.980545,4122.78372,2440.515755,7697.417858,79952.28789,79852.04624,0.040630572,0.03014055,,0.015524875,
1341,1340,33075.66592,612.0804309,0.05079356,45408.78811,937.4147411,165.9646788,17.17116582,0.717594421,228.3512088,23.7953521,2145.285158,362715.9854,5651.039538,5650.021179,4122.813863,2442.276005,7703.030312,80011.99674,79911.67994,0.040633422,0.030142928,,0.015526019,
1342,1341,33081.92908,612.1877561,0.050797125,45402.56626,937.2661129,165.9963211,17.17416618,0.717647289,228.320121,23.79174442,2145.300685,362720.4225,5651.080185,5650.061815,4122.844008,2444.036208,7708.642684,80071.70559,79971.31362,0.040636274,0.030145306,,0.015527162,
1343,1342,33088.19134,612.2950987,0.050800692,45396.34523,937.1175309,166.0279585,17.17716658,0.717700177,228.2890369,23.78813792,2145.316214,362724.8596,5651.120835,5650.102454,4122.874156,2445.796365,7714.254972,80131.41443,80030.9473,0.040639127,0.030147684,,0.015528307,
1344,1343,33094.45271,612.4024587,0.050804261,45390.12503,936.9689952,166.059591,17.18016704,0.717753085,228.2579562,23.78453258,2145.331743,362729.2966,5651.161487,5650.143096,4122.904306,2447.556474,7719.867177,80191.12326,80090.58097,0.040641981,0.030150064,,0.015529451,
1345,1344,33100.71319,612.5098359,0.050807832,45383.90566,936.8205058,166.0912188,17.18316754,0.717806013,228.2268792,23.78092843,2145.347274,362733.7336,5651.202143,5650.183741,4122.934458,2449.316537,7725.4793,80250.83209,80150.21464,0.040644837,0.030152443,,0.015530596,
1346,1345,33106.97277,612.6172305,0.050811404,45377.68712,936.6720627,166.1228417,17.1861681,0.717858961,228.1958058,23.77732545,2145.362806,362738.1705,5651.242801,5650.224389,4122.964613,2451.076553,7731.091339,80310.54091,80209.8483,0.040647694,0.030154823,,0.015531741,
1347,1346,33113.23146,612.7246422,0.050814978,45371.46941,936.5236658,166.1544598,17.1891687,0.717911928,228.1647359,23.77372364,2145.378338,362742.6074,5651.283462,5650.265039,4122.99477,2452.836522,7736.703297,80370.24973,80269.48194,0.040650553,0.030157204,,0.015532887,
1348,1347,33119.48926,612.832071,0.050818554,45365.25253,936.3753151,166.1860731,17.19216935,0.717964915,228.1336696,23.770123,2145.393872,362747.0442,5651.324126,5650.305693,4123.02493,2454.596445,7742.315172,80429.95854,80329.11559,0.040653413,0.030159585,,0.015534034,
1349,1348,33125.74617,612.9395169,0.050822132,45359.03648,936.2270107,166.2176815,17.19517005,0.718017922,228.1026069,23.76652354,2145.409408,362751.4809,5651.364793,5650.346349,4123.055092,2456.356321,7747.926965,80489.66734,80388.74922,0.040656274,0.030161967,,0.01553518,
1350,1349,33132.00218,613.0469799,0.050825711,45352.82126,936.0787526,166.2492852,17.19817079,0.718070949,228.0715478,23.76292525,2145.424944,362755.9177,5651.405463,5650.387008,4123.085256,2458.116151,7753.538676,80549.37614,80448.38285,0.040659137,0.030164349,,0.015536327,
1351,1350,33138.2573,613.1544598,0.050829293,45346.60687,935.9305407,166.280884,17.20117159,0.718123995,228.0404923,23.75932812,2145.440481,362760.3543,5651.446135,5650.42767,4123.115423,2459.875935,7759.150305,80609.08493,80508.01647,0.040662001,0.030166731,,0.015537475,
1352,1351,33144.51153,613.2619566,0.050832876,45340.3933,935.7823749,166.312478,17.20417243,0.718177061,228.0094404,23.75573217,2145.45602,362764.7909,5651.486811,5650.468335,4123.145592,2461.635672,7764.761853,80668.79372,80567.65008,0.040664867,0.030169114,,0.015538623,
1353,1352,33150.76487,613.3694703,0.05083646,45334.18057,935.6342555,166.3440672,17.20717331,0.718230146,227.978392,23.75213738,2145.47156,362769.2275,5651.527489,5650.509003,4123.175763,2463.395364,7770.373319,80728.5025,80627.28369,0.040667734,0.030171498,,0.015539771,
1354,1353,33157.01732,613.4770008,0.050840047,45327.96866,935.4861822,166.3756515,17.21017424,0.718283251,227.9473472,23.74854377,2145.487101,362773.664,5651.56817,5650.549673,4123.205937,2465.155009,7775.984704,80788.21127,80686.91729,0.040670603,0.030173882,,0.01554092,
1355,1354,33163.26887,613.584548,0.050843635,45321.75758,935.3381551,166.407231,17.21317522,0.718336375,227.916306,23.74495131,2145.502643,362778.1004,5651.608854,5650.590347,4123.236113,2466.914608,7781.596008,80847.92004,80746.55088,0.040673473,0.030176267,,0.015542069,
1356,1355,33169.51954,613.6921119,0.050847225,45315.54733,935.1901742,166.4388058,17.21617624,0.718389519,227.8852684,23.74136003,2145.518186,362782.5368,5651.649541,5650.631023,4123.266292,2468.674161,7787.207231,80907.6288,80806.18447,0.040676344,0.030178652,,0.015543219,
1357,1356,33175.76931,613.7996924,0.050850817,45309.33791,935.0422395,166.4703757,17.21917731,0.718442682,227.8542344,23.73776991,2145.53373,362786.9732,5651.690231,5650.671702,4123.296473,2470.433669,7792.818373,80967.33755,80865.81804,0.040679217,0.030181037,,0.015544369,
1358,1357,33182.01819,613.9072895,0.05085441,45303.12931,934.8943509,166.5019408,17.22217842,0.718495865,227.823204,23.73418095,2145.549276,362791.4095,5651.730923,5650.712384,4123.326657,2472.19313,7798.429435,81027.0463,80925.45161,0.040682091,0.030183423,,0.01554552,
1359,1358,33188.26618,614.0149032,0.050858005,45296.92155,934.7465085,166.5335011,17.22517957,0.718549067,227.7921771,23.73059316,2145.564823,362795.8457,5651.771619,5650.753069,4123.356842,2473.952546,7804.040416,81086.75505,80985.08517,0.040684966,0.03018581,,0.015546671,
1360,1359,33194.51329,614.1225333,0.050861602,45290.71461,934.5987123,166.5650565,17.22818077,0.718602288,227.7611539,23.72700652,2145.58037,362800.2819,5651.812317,5650.793757,4123.387031,2475.711916,7809.651316,81146.46378,81044.71873,0.040687843,0.030188197,,0.015547822,
1361,1360,33200.7595,614.2301798,0.050865201,45284.5085,934.4509622,166.5966072,17.23118201,0.718655529,227.7301342,23.72342105,2145.595919,362804.7181,5651.853019,5650.834448,4123.417221,2477.471241,7815.262137,81206.17251,81104.35228,0.040690721,0.030190584,,0.015548974,
1362,1361,33207.00482,614.3378427,0.050868801,45278.30321,934.3032583,166.6281531,17.23418329,0.718708788,227.6991181,23.71983674,2145.61147,362809.1542,5651.893723,5650.875142,4123.447414,2479.23052,7820.872878,81265.88124,81163.98582,0.040693601,0.030192972,,0.015550126,
1363,1362,33213.24925,614.4455219,0.050872403,45272.09876,934.1556005,166.6596941,17.23718461,0.718762067,227.6681056,23.71625359,2145.627021,362813.5902,5651.93443,5650.915838,4123.47761,2480.989753,7826.483539,81325.58996,81223.61935,0.040696482,0.030195361,,0.015551278,
1364,1363,33219.49279,614.5532173,0.050876007,45265.89513,934.0079888,166.6912304,17.24018598,0.718815366,227.6370967,23.7126716,2145.642573,362818.0262,5651.97514,5650.956537,4123.507807,2482.748941,7832.09412,81385.29867,81283.25288,0.040699364,0.03019775,,0.015552431,
1365,1364,33225.73544,614.660929,0.050879613,45259.69233,933.8604232,166.7227618,17.24318739,0.718868683,227.6060914,23.70909077,2145.658127,362822.4622,5652.015852,5650.99724,4123.538007,2484.508084,7837.704622,81445.00737,81342.8864,0.040702248,0.030200139,,0.015553585,
1366,1365,33231.9772,614.7686568,0.05088322,45253.49035,933.7129037,166.7542884,17.24618883,0.718922019,227.5750896,23.7055111,2145.673682,362826.8981,5652.056568,5651.037945,4123.56821,2486.267182,7843.315044,81504.71607,81402.51991,0.040705133,0.030202529,,0.015554739,
1367,1366,33238.21808,614.8764006,0.050886829,45247.28921,933.5654303,166.7858103,17.24919032,0.718975375,227.5440915,23.70193258,2145.689237,362831.3339,5652.097287,5651.078653,4123.598415,2488.026234,7848.925387,81564.42477,81462.15341,0.040708019,0.03020492,,0.015555893,
1368,1367,33244.45806,614.9841606,0.050890439,45241.08889,933.418003,166.8173273,17.25219185,0.71902875,227.5130969,23.69835521,2145.704794,362835.7697,5652.138008,5651.119364,4123.628622,2489.785242,7854.535652,81624.13345,81521.78691,0.040710907,0.03020731,,0.015557048,
1369,1368,33250.69715,615.0919365,0.050894052,45234.88939,933.2706218,166.8488395,17.25519342,0.719082143,227.4821059,23.69477901,2145.720353,362840.2055,5652.178733,5651.160077,4123.658832,2491.544204,7860.145837,81683.84213,81581.4204,0.040713796,0.030209702,,0.015558203,
1370,1369,33256.93536,615.1997283,0.050897666,45228.69073,933.1232866,166.880347,17.25819503,0.719135556,227.4511185,23.69120395,2145.735912,362844.6412,5652.21946,5651.200794,4123.689044,2493.303122,7865.755944,81743.55081,81641.05388,0.040716687,0.030212094,,0.015559358,
1371,1370,33263.17268,615.307536,0.050901282,45222.49289,932.9759975,166.9118496,17.26119667,0.719188987,227.4201347,23.68763005,2145.751473,362849.0768,5652.26019,5651.241514,4123.719258,2495.061994,7871.365973,81803.25948,81700.68735,0.040719579,0.030214486,,0.015560514,
1372,1371,33269.40911,615.4153596,0.050904899,45216.29587,932.8287545,166.9433474,17.26419836,0.719242437,227.3891545,23.6840573,2145.767034,362853.5124,5652.300923,5651.282236,4123.749475,2496.820822,7876.975923,81862.96814,81760.32082,0.040722472,0.030216879,,0.01556167,
1373,1372,33275.64465,615.5231989,0.050908518,45210.09969,932.6815575,166.9748405,17.26720008,0.719295907,227.3581779,23.6804857,2145.782597,362857.948,5652.341659,5651.322962,4123.779695,2498.579605,7882.585795,81922.6768,81819.95428,0.040725367,0.030219272,,0.015562827,
1374,1373,33281.8793,615.6310539,0.050912139,45203.90433,932.5344065,167.0063287,17.27020184,0.719349395,227.3272048,23.67691526,2145.798161,362862.3835,5652.382398,5651.36369,4123.809916,2500.338343,7888.195589,81982.38545,81879.58773,0.040728263,0.030221666,,0.015563984,
1375,1374,33288.11307,615.7389246,0.050915761,45197.70979,932.3873015,167.0378121,17.27320364,0.719402902,227.2962354,23.67334596,2145.813726,362866.8189,5652.42314,5651.404421,4123.84014,2502.097037,7893.805305,82042.09409,81939.22118,0.04073116,0.03022406,,0.015565142,
1376,1375,33294.34594,615.846811,0.050919385,45191.51608,932.2402425,167.0692908,17.27620548,0.719456427,227.2652695,23.66977781,2145.829292,362871.2543,5652.463884,5651.445155,4123.870367,2503.855686,7899.414944,82101.80273,81998.85462,0.040734059,0.030226455,,0.0155663,
1377,1376,33300.57793,615.9547129,0.050923011,45185.3232,932.0932295,167.1007646,17.27920735,0.719509971,227.2343072,23.66621081,2145.84486,362875.6897,5652.504632,5651.485892,4123.900596,2505.61429,7905.024504,82161.51136,82058.48805,0.040736959,0.03022885,,0.015567458,
1378,1377,33306.80904,616.0626303,0.050926639,45179.13114,931.9462626,167.1322337,17.28220925,0.719563534,227.2033485,23.66264496,2145.860429,362880.125,5652.545382,5651.526632,4123.930827,2507.372851,7910.633988,82221.21999,82118.12147,0.04073986,0.030231245,,0.015568617,
1379,1378,33313.03925,616.1705631,0.050930268,45172.93991,931.7993416,167.163698,17.2852112,0.719617116,227.1723935,23.65908025,2145.875998,362884.5603,5652.586136,5651.567375,4123.961061,2509.131367,7916.243395,82280.92861,82177.75489,0.040742762,0.030233642,,0.015569776,
1380,1379,33319.26858,616.2785114,0.050933899,45166.74951,931.6524665,167.1951575,17.28821318,0.719670716,227.1414419,23.65551669,2145.891569,362888.9955,5652.626892,5651.60812,4123.991297,2510.889838,7921.852724,82340.63722,82237.3883,0.040745666,0.030236038,,0.015570935,
1381,1380,33325.49702,616.386475,0.050937531,45160.55993,931.5056374,167.2266122,17.29121519,0.719724335,227.110494,23.65195428,2145.907141,362893.4306,5652.667651,5651.648869,4124.021535,2512.648266,7927.461977,82400.34583,82297.0217,0.040748572,0.030238435,,0.015572095,
1382,1381,33331.72458,616.494454,0.050941165,45154.37117,931.3588543,167.2580621,17.29421724,0.719777973,227.0795497,23.64839301,2145.922715,362897.8657,5652.708413,5651.68962,4124.051776,2514.406649,7933.071153,82460.05443,82356.65509,0.040751478,0.030240833,,0.015573256,
1383,1382,33337.95124,616.6024481,0.050944801,45148.18325,931.2121171,167.2895072,17.29721932,0.719831629,227.048609,23.64483288,2145.938289,362902.3008,5652.749178,5651.730375,4124.082019,2516.164989,7938.680252,82519.76302,82416.28848,0.040754386,0.030243231,,0.015574416,
1384,1383,33344.17703,616.7104575,0.050948438,45141.99614,931.0654258,167.3209475,17.30022143,0.719885303,227.0176718,23.64127389,2145.953865,362906.7358,5652.789946,5651.771132,4124.112265,2517.923284,7944.289275,82579.47161,82475.92186,0.040757296,0.030245629,,0.015575578,
1385,1384,33350.40192,616.8184821,0.050952077,45135.80986,930.9187805,167.3523831,17.30322358,0.719938996,226.9867383,23.63771605,2145.969441,362911.1708,5652.830717,5651.811892,4124.142513,2519.681535,7949.898222,82639.18019,82535.55523,0.040760206,0.030248028,,0.015576739,
1386,1385,33356.62593,616.9265217,0.050955718,45129.62441,930.772181,167.3838139,17.30622577,0.719992707,226.9558083,23.63415934,2145.985019,362915.6057,5652.871491,5651.852655,4124.172763,2521.439743,7955.507092,82698.88877,82595.1886,0.040763118,0.030250427,,0.015577901,
1387,1386,33362.84906,617.0345764,0.050959361,45123.43978,930.6256275,167.4152398,17.30922798,0.720046437,226.924882,23.63060378,2146.000598,362920.0406,5652.912267,5651.893421,4124.203016,2523.197907,7961.115887,82758.59734,82654.82195,0.040766031,0.030252827,,0.015579063,
1388,1387,33369.07129,617.1426461,0.050963005,45117.25598,930.4791198,167.4466611,17.31223023,0.720100185,226.8939592,23.62704935,2146.016179,362924.4754,5652.953047,5651.93419,4124.233271,2524.956027,7966.724606,82818.3059,82714.4553,0.040768946,0.030255228,,0.015580226,
1389,1388,33375.29265,617.2507308,0.05096665,45111.073,930.332658,167.4780775,17.3152325,0.720153952,226.86304,23.62349607,2146.03176,362928.9102,5652.99383,5651.974962,4124.263529,2526.714104,7972.33325,82878.01446,82774.08865,0.040771862,0.030257628,,0.015581389,
1390,1389,33381.51312,617.3588303,0.050970297,45104.89084,930.1862421,167.5094891,17.31823481,0.720207736,226.8321244,23.61994392,2146.047342,362933.3449,5653.034615,5652.015737,4124.293789,2528.472137,7977.941818,82937.72301,82833.72198,0.040774779,0.03026003,,0.015582553,
1391,1390,33387.7327,617.4669447,0.050973946,45098.70951,930.039872,167.540896,17.32123716,0.720261539,226.8012124,23.6163929,2146.062926,362937.7796,5653.075403,5652.056515,4124.324051,2530.230126,7983.550311,82997.43155,82893.35531,0.040777697,0.030262431,,0.015583717,
1392,1391,33393.9514,617.5750739,0.050977597,45092.529,929.8935477,167.5722981,17.32423953,0.72031536,226.770304,23.61284303,2146.078511,362942.2142,5653.116195,5652.097295,4124.354316,2531.988072,7989.158729,83057.14009,82952.98863,0.040780617,0.030264833,,0.015584881,
1393,1392,33400.16921,617.6832179,0.050981249,45086.34932,929.7472693,167.6036954,17.32724193,0.7203692,226.7393992,23.60929428,2146.094097,362946.6488,5653.156989,5652.138079,4124.384583,2533.745975,7994.767072,83116.84863,83012.62194,0.040783538,0.030267236,,0.015586046,
1394,1393,33406.38614,617.7913765,0.050984903,45080.17046,929.6010367,167.6350879,17.33024436,0.720423057,226.708498,23.60574667,2146.109684,362951.0834,5653.197786,5652.178865,4124.414853,2535.503834,8000.37534,83176.55715,83072.25525,0.040786461,0.030269639,,0.015587211,
1395,1394,33412.60218,617.8995498,0.050988558,45073.99243,929.4548499,167.6664757,17.33324682,0.720476933,226.6776003,23.6022002,2146.125273,362955.5179,5653.238586,5652.219655,4124.445125,2537.26165,8005.983533,83236.26567,83131.88855,0.040789384,0.030272043,,0.015588377,
1396,1395,33418.81734,618.0077377,0.050992215,45067.81522,929.3087089,167.6978587,17.33624931,0.720530826,226.6467063,23.59865486,2146.140862,362959.9523,5653.279389,5652.260447,4124.475399,2539.019423,8011.591652,83295.97419,83191.52184,0.040792309,0.030274447,,0.015589542,
1397,1396,33425.03162,618.1159402,0.050995874,45061.63883,929.1626137,167.7292369,17.33925183,0.720584738,226.6158159,23.59511065,2146.156453,362964.3867,5653.320195,5652.301242,4124.505676,2540.777153,8017.199697,83355.68269,83251.15512,0.040795236,0.030276851,,0.015590709,
1398,1397,33431.24501,618.2241571,0.050999534,45055.46327,929.0165642,167.7606104,17.34225438,0.720638668,226.584929,23.59156756,2146.172045,362968.8211,5653.361003,5652.34204,4124.535956,2542.53484,8022.807668,83415.39119,83310.7884,0.040798163,0.030279256,,0.015591875,
1399,1398,33437.45752,618.3323885,0.051003196,45049.28853,928.8705606,167.7919791,17.34525695,0.720692615,226.5540458,23.58802561,2146.187638,362973.2554,5653.401815,5652.382841,4124.566237,2544.292484,8028.415564,83475.09969,83370.42167,0.040801092,0.030281661,,0.015593042,
1400,1399,33443.66914,618.4406343,0.051006859,45043.11462,928.7246026,167.823343,17.34825956,0.720746581,226.5231661,23.58448479,2146.203232,362977.6897,5653.44263,5652.423645,4124.596521,2546.050085,8034.023387,83534.80818,83430.05493,0.040804022,0.030284067,,0.01559421,
1401,1400,33449.87988,618.5488945,0.051010524,45036.94152,928.5786904,167.8547021,17.35126219,0.720800565,226.49229,23.5809451,2146.218827,362982.1239,5653.483448,5652.464452,4124.626808,2547.807644,8039.631136,83594.51666,83489.68818,0.040806953,0.030286473,,0.015595378,
1402,1401,33456.08974,618.6571689,0.051014191,45030.76926,928.432824,167.8860565,17.35426484,0.720854566,226.4614176,23.57740653,2146.234424,362986.5581,5653.524268,5652.505262,4124.657097,2549.565159,8045.238812,83654.22514,83549.32143,0.040809886,0.03028888,,0.015596546,
1403,1402,33462.29871,618.7654577,0.051017859,45024.59781,928.2870032,167.9174061,17.35726753,0.720908586,226.4305487,23.57386909,2146.250022,362990.9922,5653.565092,5652.546075,4124.687388,2551.322632,8050.846414,83713.93361,83608.95467,0.04081282,0.030291287,,0.015597715,
1404,1403,33468.5068,618.8737606,0.051021529,45018.42719,928.1412281,167.948751,17.36027024,0.720962623,226.3996834,23.57033278,2146.265621,362995.4263,5653.605918,5652.586891,4124.717682,2553.080062,8056.453943,83773.64207,83668.5879,0.040815755,0.030293695,,0.015598884,
1405,1404,33474.71401,618.9820777,0.051025201,45012.25739,927.9954988,167.980091,17.36327297,0.721016678,226.3688217,23.56679759,2146.281221,362999.8603,5653.646747,5652.62771,4124.747978,2554.83745,8062.0614,83833.35053,83728.22112,0.040818692,0.030296103,,0.015600053,
1406,1405,33480.92034,619.0904089,0.051028874,45006.08841,927.8498151,168.0114264,17.36627573,0.721070751,226.3379636,23.56326353,2146.296822,363004.2943,5653.68758,5652.668531,4124.778276,2556.594796,8067.668783,83893.05898,83787.85434,0.04082163,0.030298512,,0.015601223,
1407,1406,33487.12578,619.1987541,0.051032548,44999.92025,927.7041771,168.0427569,17.36927852,0.721124841,226.3071091,23.55973059,2146.312424,363008.7282,5653.728415,5652.709356,4124.808577,2558.352098,8073.276093,83952.76743,83847.48755,0.040824569,0.030300921,,0.015602393,
1408,1407,33493.33034,619.3071134,0.051036224,44993.75292,927.5585847,168.0740827,17.37228133,0.721178949,226.2762582,23.55619877,2146.328028,363013.1621,5653.769253,5652.750183,4124.838881,2560.109359,8078.883331,84012.47586,83907.12075,0.040827509,0.03030333,,0.015603564,
1409,1408,33499.53402,619.4154867,0.051039902,44987.58641,927.413038,168.1054038,17.37528417,0.721233075,226.2454109,23.55266807,2146.343633,363017.596,5653.810094,5652.791014,4124.869186,2561.866577,8084.490497,84072.1843,83966.75395,0.04083045,0.03030574,,0.015604734,
1410,1409,33505.73682,619.5238738,0.051043581,44981.42072,927.2675369,168.1367201,17.37828702,0.721287218,226.2145672,23.5491385,2146.359238,363022.0298,5653.850938,5652.831847,4124.899494,2563.623753,8090.09759,84131.89272,84026.38713,0.040833393,0.03030815,,0.015605906,
1411,1410,33511.93874,619.6322749,0.051047262,44975.25586,927.1220814,168.1680316,17.38128991,0.721341379,226.1837271,23.54561004,2146.374846,363026.4636,5653.891785,5652.872683,4124.929805,2565.380887,8095.704612,84191.60114,84086.02031,0.040836337,0.030310561,,0.015607077,
1412,1411,33518.13977,619.7406897,0.051050945,44969.09182,926.9766715,168.1993383,17.38429281,0.721395558,226.1528906,23.54208271,2146.390454,363030.8973,5653.932635,5652.913523,4124.960118,2567.137979,8101.311561,84251.30956,84145.65349,0.040839283,0.030312972,,0.01560825,
1413,1412,33524.33992,619.8491184,0.051054629,44962.9286,926.8313072,168.2306404,17.38729574,0.721449754,226.1220577,23.53855649,2146.406063,363035.331,5653.973488,5652.954365,4124.990433,2568.895029,8106.918439,84311.01797,84205.28665,0.040842229,0.030315384,,0.015609422,
1414,1413,33530.5392,619.9575607,0.051058314,44956.7662,926.6859885,168.2619376,17.39029869,0.721503968,226.0912283,23.53503139,2146.421674,363039.7646,5654.014344,5652.99521,4125.020751,2570.652037,8112.525245,84370.72637,84264.91981,0.040845177,0.030317796,,0.015610595,
1415,1414,33536.73759,620.0660168,0.051062001,44950.60462,926.5407154,168.2932301,17.39330166,0.721558199,226.0604026,23.53150741,2146.437286,363044.1982,5654.055203,5653.036058,4125.051071,2572.409003,8118.131979,84430.43476,84324.55296,0.040848126,0.030320208,,0.015611768,
1416,1415,33542.9351,620.1744865,0.05106569,44944.44386,926.3954878,168.3245179,17.39630466,0.721612448,226.0295805,23.52798454,2146.452899,363048.6317,5654.096064,5653.076909,4125.081394,2574.165928,8123.738642,84490.14315,84384.1861,0.040851076,0.030322621,,0.015612942,
